类型,RemakeText,RemakeSpeaker,RemakeChar,RemakeScene,RemakeFunc,RemakeBlock,RemakeFuncType,Remake前驱,Remake后继,MatchType,MyVoiceId,MyCandidates,GtVoiceId,GtText,GtScene,GtFunc,GtBlock,Gt前驱,Gt后继
少匹配,えっと、ゴメン。聞き間違っちゃったみたい。,0,001,mp3041_02,EV_03_39_01,_entry,非TK,,Loc_108:cond_false;Loc_109:jump,无候选,,,0010080421,えっと、ゴメン。聞き間違っちゃったみたい。,T3233,Function_14,loc_99F,Function_14_7CB:jump;loc_8B3:next,loc_1E85:cond_true;loc_1E85:cond_false
少匹配,あたしとヨシュアが何だって？,0,001,mp3041_02,EV_03_39_01,_entry,非TK,,Loc_108:cond_false;Loc_109:jump,无候选,,,0010080422,あたしとヨシュアが何だって？,T3233,Function_14,loc_99F,Function_14_7CB:jump;loc_8B3:next,loc_1E85:cond_true;loc_1E85:cond_false
少匹配,あう、ですからぁ。もう結婚してるのかな～って。,6,007,mp3041_02,EV_03_39_01,_entry,非TK,,Loc_108:cond_false;Loc_109:jump,无候选,,,0070080423,あう、ですからぁ。もう結婚してるのかな〜って。,T3233,Function_14,loc_99F,Function_14_7CB:jump;loc_8B3:next,loc_1E85:cond_true;loc_1E85:cond_false
少匹配,なんでそうなるワケ！？,0,001,mp3041_02,EV_03_39_01,_entry,非TK,,Loc_108:cond_false;Loc_109:jump,无候选,,,0010080425,なんでそうなるワケ！？,T3233,Function_14,loc_99F,Function_14_7CB:jump;loc_8B3:next,loc_1E85:cond_true;loc_1E85:cond_false
少匹配,だ、だって名字が同じだし……,6,007,mp3041_02,EV_03_39_01,_entry,非TK,,Loc_108:cond_false;Loc_109:jump,无候选,,,0070080426,だ、だって名字が同じだし……,T3233,Function_14,loc_99F,Function_14_7CB:jump;loc_8B3:next,loc_1E85:cond_true;loc_1E85:cond_false
少匹配,兄妹にしては似てないからてっきりそうなのかな～って……,6,007,mp3041_02,EV_03_39_01,_entry,非TK,,Loc_108:cond_false;Loc_109:jump,无候选,,,0070080427,兄妹にしては似てないからてっきりそうなのかな〜って……,T3233,Function_14,loc_99F,Function_14_7CB:jump;loc_8B3:next,loc_1E85:cond_true;loc_1E85:cond_false
少匹配,に、似てないのは血がつながっていないからっ！,0,001,mp3041_02,EV_03_39_01,_entry,非TK,,Loc_108:cond_false;Loc_109:jump,无候选,,,0010080428,に、似てないのは血がつながっていないからっ！,T3233,Function_14,loc_99F,Function_14_7CB:jump;loc_8B3:next,loc_1E85:cond_true;loc_1E85:cond_false
少匹配,みょ、名字が同じなのはヨシュアが父さんの養子だから！,0,001,mp3041_02,EV_03_39_01,_entry,非TK,,Loc_108:cond_false;Loc_109:jump,无候选,,,0010080429,みょ、名字が同じなのはヨシュアが父さんの養子だから！,T3233,Function_14,loc_99F,Function_14_7CB:jump;loc_8B3:next,loc_1E85:cond_true;loc_1E85:cond_false
少匹配,あ、そーなんですか……,6,007,mp3041_02,EV_03_39_01,_entry,非TK,,Loc_108:cond_false;Loc_109:jump,无候选,,,0070080430,あ、そーなんですか……,T3233,Function_14,loc_99F,Function_14_7CB:jump;loc_8B3:next,loc_1E85:cond_true;loc_1E85:cond_false
少匹配,えへへ、ごめんなさい。ちょっと勘違いしちゃいました。,6,007,mp3041_02,EV_03_39_01,_entry,非TK,,Loc_108:cond_false;Loc_109:jump,无候选,,,0070080431,えへへ、ごめんなさい。ちょっと勘違いしちゃいました。,T3233,Function_14,loc_99F,Function_14_7CB:jump;loc_8B3:next,loc_1E85:cond_true;loc_1E85:cond_false
少匹配,と、とんだ勘違いだわ……,0,001,mp3041_02,EV_03_39_01,_entry,非TK,,Loc_108:cond_false;Loc_109:jump,无候选,,,0010080432,と、とんだ勘違いだわ……,T3233,Function_14,loc_99F,Function_14_7CB:jump;loc_8B3:next,loc_1E85:cond_true;loc_1E85:cond_false
少匹配,そもそも、あたしもヨシュアもまだ１６歳なんだから。,0,001,mp3041_02,EV_03_39_01,_entry,非TK,,Loc_108:cond_false;Loc_109:jump,无候选,,,0010080433,そもそも、あたしもヨシュアもまだ１６歳なんだから。,T3233,Function_14,loc_99F,Function_14_7CB:jump;loc_8B3:next,loc_1E85:cond_true;loc_1E85:cond_false
少匹配,結婚なんて全然先の話だってば。,0,001,mp3041_02,EV_03_39_01,_entry,非TK,,Loc_108:cond_false;Loc_109:jump,无候选,,,0010080434,結婚なんて全然先の話だってば。,T3233,Function_14,loc_99F,Function_14_7CB:jump;loc_8B3:next,loc_1E85:cond_true;loc_1E85:cond_false
少匹配,そ、そーですよね。,6,007,mp3041_02,EV_03_39_01,_entry,非TK,,Loc_108:cond_false;Loc_109:jump,无候选,,,0070080435,そ、そーですよね。,T3233,Function_14,loc_99F,Function_14_7CB:jump;loc_8B3:next,loc_1E85:cond_true;loc_1E85:cond_false
少匹配,いくらお互いが好きでもそんなに早く結婚しませんよね。,6,007,mp3041_02,EV_03_39_01,_entry,非TK,,Loc_108:cond_false;Loc_109:jump,无候选,,,0070080436,いくらお互いが好きでもそんなに早く結婚しませんよね。,T3233,Function_14,loc_99F,Function_14_7CB:jump;loc_8B3:next,loc_1E85:cond_true;loc_1E85:cond_false
少匹配,だ、だからぁ！あたしとヨシュアは恋人でも何でもないの！,0,001,mp3041_02,EV_03_39_01,_entry,非TK,,Loc_108:cond_false;Loc_109:jump,无候选,,,0010080438,だ、だからぁ！あたしとヨシュアは恋人でも何でもないの！,T3233,Function_14,loc_99F,Function_14_7CB:jump;loc_8B3:next,loc_1E85:cond_true;loc_1E85:cond_false
少匹配,ただの家族よ、家族！,0,001,mp3041_02,EV_03_39_01,_entry,非TK,,Loc_108:cond_false;Loc_109:jump,无候选,,,0010080439,ただの家族よ、家族！,T3233,Function_14,loc_99F,Function_14_7CB:jump;loc_8B3:next,loc_1E85:cond_true;loc_1E85:cond_false
少匹配,そ、そーなんですか！？,6,007,mp3041_02,EV_03_39_01,_entry,非TK,,Loc_108:cond_false;Loc_109:jump,无候选,,,0070080440,そ、そーなんですか！？,T3233,Function_14,loc_99F,Function_14_7CB:jump;loc_8B3:next,loc_1E85:cond_true;loc_1E85:cond_false
少匹配,そーなんですかって……,0,001,mp3041_02,EV_03_39_01,_entry,非TK,,Loc_108:cond_false;Loc_109:jump,无候选,,,0010080441,そーなんですかって……,T3233,Function_14,loc_99F,Function_14_7CB:jump;loc_8B3:next,loc_1E85:cond_true;loc_1E85:cond_false
少匹配,あの、ティータちゃん。,0,001,mp3041_02,EV_03_39_01,_entry,非TK,,Loc_108:cond_false;Loc_109:jump,无候选,,,0010080443,あの、ティータちゃん。,T3233,Function_14,loc_99F,Function_14_7CB:jump;loc_8B3:next,loc_1E85:cond_true;loc_1E85:cond_false
少匹配,あたしとヨシュアってそーいう雰囲気に見える？,0,001,mp3041_02,EV_03_39_01,_entry,非TK,,Loc_108:cond_false;Loc_109:jump,无候选,,,0010080444,あたしとヨシュアってそーいう雰囲気に見える？,T3233,Function_14,loc_99F,Function_14_7CB:jump;loc_8B3:next,loc_1E85:cond_true;loc_1E85:cond_false
少匹配,そーいう雰囲気って？,6,007,mp3041_02,EV_03_39_01,_entry,非TK,,Loc_108:cond_false;Loc_109:jump,无候选,,,0070080445,そーいう雰囲気って？,T3233,Function_14,loc_99F,Function_14_7CB:jump;loc_8B3:next,loc_1E85:cond_true;loc_1E85:cond_false
少匹配,だ、だから……こ、恋人同士みたいな雰囲気よ。,0,001,mp3041_02,EV_03_39_01,_entry,非TK,,Loc_108:cond_false;Loc_109:jump,无候选,,,0010080446,だ、だから……こ、恋人同士みたいな雰囲気よ。,T3233,Function_14,loc_99F,Function_14_7CB:jump;loc_8B3:next,loc_1E85:cond_true;loc_1E85:cond_false
少匹配,らぶらぶとか、あつあつとかいちゃいちゃとか、そういうの。,0,001,mp3041_02,EV_03_39_01,_entry,非TK,,Loc_108:cond_false;Loc_109:jump,无候选,,,0010080447,らぶらぶとか、あつあつとかいちゃいちゃとか、そういうの。,T3233,Function_14,loc_99F,Function_14_7CB:jump;loc_8B3:next,loc_1E85:cond_true;loc_1E85:cond_false
少匹配,あう……そーいう感じはしませんけど。,6,007,mp3041_02,EV_03_39_01,_entry,非TK,,Loc_108:cond_false;Loc_109:jump,无候选,,,0070080448,あう……そーいう感じはしませんけど。,T3233,Function_14,loc_99F,Function_14_7CB:jump;loc_8B3:next,loc_1E85:cond_true;loc_1E85:cond_false
少匹配,でもでも、いつも一緒で自然な感じだし、お互いのことを分かり合ってるような感じだし……,6,007,mp3041_02,EV_03_39_01,_entry,非TK,,Loc_108:cond_false;Loc_109:jump,无候选,,,0070080449,でもでも、いつも一緒で自然な感じだし、お互いのことを分かり合ってるような感じだし……,T3233,Function_14,loc_99F,Function_14_7CB:jump;loc_8B3:next,loc_1E85:cond_true;loc_1E85:cond_false
少匹配,いや、それはまあ、少しはそうかもしれないけど……,0,001,mp3041_02,EV_03_39_01,_entry,非TK,,Loc_108:cond_false;Loc_109:jump,无候选,,,0010080450,いや、それはまあ、少しはそうかもしれないけど……,T3233,Function_14,loc_99F,Function_14_7CB:jump;loc_8B3:next,loc_1E85:cond_true;loc_1E85:cond_false
少匹配,それって、家族とか親友でもありそうな雰囲気じゃない？,0,001,mp3041_02,EV_03_39_01,_entry,非TK,,Loc_108:cond_false;Loc_109:jump,无候选,,,0010080451,それって、家族とか親友でもありそうな雰囲気じゃない？,T3233,Function_14,loc_99F,Function_14_7CB:jump;loc_8B3:next,loc_1E85:cond_true;loc_1E85:cond_false
少匹配,だいたい、あたしとヨシュアってそんな雰囲気になったことすら……,0,001,mp3041_02,EV_03_39_01,_entry,非TK,,Loc_108:cond_false;Loc_109:jump,无候选,,,0010080452,だいたい、あたしとヨシュアってそんな雰囲気になったことすら……,T3233,Function_14,loc_99F,Function_14_7CB:jump;loc_8B3:next,loc_1E85:cond_true;loc_1E85:cond_false
少匹配,（っていうか、あたし今まで  あんな恥ずかしいことを平気で……）,0,001,mp3041_02,EV_03_39_01,_entry,非TK,,Loc_108:cond_false;Loc_109:jump,无候选,,,0010080454,（っていうか、あたし今まであんな恥ずかしいことを平気で……）,T3233,Function_14,loc_99F,Function_14_7CB:jump;loc_8B3:next,loc_1E85:cond_true;loc_1E85:cond_false
少匹配,エステルさん？お顔、まっかですけど……,6,007,mp3041_02,EV_03_39_01,_entry,非TK,,Loc_108:cond_false;Loc_109:jump,无候选,,,0070080456,エステルさん？お顔、まっかですけど……,T3233,Function_14,loc_99F,Function_14_7CB:jump;loc_8B3:next,loc_1E85:cond_true;loc_1E85:cond_false
少匹配,あわわ……何でもない、何でもないから！,0,001,mp3041_02,EV_03_39_01,_entry,非TK,,Loc_108:cond_false;Loc_109:jump,无候选,,,0010080457,あわわ……何でもない、何でもないから！,T3233,Function_14,loc_99F,Function_14_7CB:jump;loc_8B3:next,loc_1E85:cond_true;loc_1E85:cond_false
少匹配,いや～、それにしても温泉ってホントーに効くよね！？,0,001,mp3041_02,EV_03_39_01,_entry,非TK,,Loc_108:cond_false;Loc_109:jump,无候选,,,0010080458,いや〜、それにしても温泉ってホントーに効くよね！？,T3233,Function_14,loc_99F,Function_14_7CB:jump;loc_8B3:next,loc_1E85:cond_true;loc_1E85:cond_false
少匹配,血のめぐりが良くなりすぎて頭がクラクラするっていうかっ！,0,001,mp3041_02,EV_03_39_01,_entry,非TK,,Loc_108:cond_false;Loc_109:jump,无候选,,,0010080459,血のめぐりが良くなりすぎて頭がクラクラするっていうかっ！,T3233,Function_14,loc_99F,Function_14_7CB:jump;loc_8B3:next,loc_1E85:cond_true;loc_1E85:cond_false
少匹配,そ、そういえば露天風呂があったんだっけ？,0,001,mp3041_02,EV_03_39_01,_entry,非TK,,Loc_108:cond_false;Loc_109:jump,无候选,,,0010080461,そ、そういえば露天風呂があったんだっけ？,T3233,Function_14,loc_99F,Function_14_7CB:jump;loc_8B3:next,loc_1E85:cond_true;loc_1E85:cond_false
少匹配,のぼせてきちゃったしあたし、ちょっと行ってくるね！,0,001,mp3041_02,EV_03_39_01,_entry,非TK,,Loc_108:cond_false;Loc_109:jump,无候选,,,0010080462,のぼせてきちゃったしあたし、ちょっと行ってくるね！,T3233,Function_14,loc_99F,Function_14_7CB:jump;loc_8B3:next,loc_1E85:cond_true;loc_1E85:cond_false
少匹配,あ、そーいえば。エステルさん、露天風呂って……,6,007,mp3041_02,EV_03_39_01,_entry,非TK,,Loc_108:cond_false;Loc_109:jump,无候选,,,0070080464,あ、そーいえば。エステルさん、露天風呂って……,T3233,Function_14,loc_99F,Function_14_7CB:jump;loc_8B3:next,loc_1E85:cond_true;loc_1E85:cond_false
少匹配,……混浴、なんですけど。,6,007,mp3041_02,EV_03_39_01,_entry,非TK,,Loc_108:cond_false;Loc_109:jump,无候选,,,0070080465,……混浴、なんですけど。,T3233,Function_14,loc_99F,Function_14_7CB:jump;loc_8B3:next,loc_1E85:cond_true;loc_1E85:cond_false
少匹配,ここがお風呂みたいだね。,1,002,mp3041_02,LP_Bath_Door_Male,Loc_140,非TK,Loc_138:cond_false,Loc_141:cond_false;Loc_142:cond_false;Loc_142:next,无候选,,,0020080314,ここがお風呂みたいだね。,T3231,Function_14,loc_9D9,loc_928:jump;loc_9D2:next,loc_ADB:jump
少匹配,部屋に荷物を置いたらさっそく来てみようよ。,1,002,mp3041_02,LP_Bath_Door_Male,Loc_140,非TK,Loc_138:cond_false,Loc_141:cond_false;Loc_142:cond_false;Loc_142:next,无候选,,,0020080315,部屋に荷物を置いたらさっそく来てみようよ。,T3231,Function_14,loc_9D9,loc_928:jump;loc_9D2:next,loc_ADB:jump
少匹配,うん、そうしよ！,0,001,mp3041_02,LP_Bath_Door_Male,Loc_140,非TK,Loc_138:cond_false,Loc_141:cond_false;Loc_142:cond_false;Loc_142:next,无候选,,,0010080316,うん、そうしよ！,T3231,Function_14,loc_9D9,loc_928:jump;loc_9D2:next,loc_ADB:jump
少匹配,（な、何思い出してんのよ～！）,0,001,mp3041_02,EV_03_39_01,_entry,非TK,,Loc_108:cond_false;Loc_109:jump,无候选,,,0010080453,（な、何思い出してんのよ〜！）,T3233,Function_14,loc_99F,Function_14_7CB:jump;loc_8B3:next,loc_1E85:cond_true;loc_1E85:cond_false
少匹配,いいっていいって。,11568,,mp3051_01,TK_SANJIT,Loc_143,TK,Loc_137:jump;Loc_142:next,Loc_144:jump,无候选,,,0510060017,いいって、いいって。,T2523,Function_11,Function_11_11FA,,loc_18C5:cond_true;loc_1925:jump;loc_18C5:cond_false
少匹配,ああ！やっと来てくれたんですか。,116,015,mp3051_01,EV_04_07_00,Loc_201,非TK,_entry:jump;Loc_200:next,,无候选,,,0150100451,ああ！やっと来てくれたんですか。,T3410,Function_23,loc_6375,Function_23_616F:switch;loc_62B4:jump;loc_6340:next,loc_8FE3:jump
少匹配,おい、見つけたか！？,20850,,mp3061_01,EV_03_80_00,_entry,非TK,,,无候选,,,4190091247,おい、見つけたか！？,C3113,Function_15,Function_15_165A,,loc_1C0A:cond_true;loc_1A8F:cond_true;loc_1C0A:jump;loc_1A8F:cond_false
少匹配,いや、兵舎の方は一通り調べ終えたぞ！,20850,,mp3061_01,EV_03_80_00,_entry,非TK,,,无候选,,,4190091248,いや、兵舎の方は一通り調べ終えたぞ！,C3113,Function_15,Function_15_165A,,loc_1C0A:cond_true;loc_1A8F:cond_true;loc_1C0A:jump;loc_1A8F:cond_false
少匹配,監視塔も異常なしだ！,20850,,mp3061_01,EV_03_80_00,_entry,非TK,,,无候选,,,4190091249,監視塔も異常なしだ！,C3113,Function_15,Function_15_165A,,loc_1C0A:cond_true;loc_1A8F:cond_true;loc_1C0A:jump;loc_1A8F:cond_false
少匹配,……となると、残るはこの司令部だけのようだ。,20850,,mp3061_01,EV_03_80_00,_entry,非TK,,,无候选,,,4190091250,……となると、残るはこの司令部だけのようだ。,C3113,Function_15,Function_15_165A,,loc_1C0A:cond_true;loc_1A8F:cond_true;loc_1C0A:jump;loc_1A8F:cond_false
少匹配,少佐に報告するついでにしらみ潰しに捜すとするか。,20850,,mp3061_01,EV_03_80_00,_entry,非TK,,,无候选,,,4190091251,少佐に報告するついでにしらみ潰しに捜すとするか。,C3113,Function_15,Function_15_165A,,loc_1C0A:cond_true;loc_1A8F:cond_true;loc_1C0A:jump;loc_1A8F:cond_false
少匹配,さあ、入りたまえ！,115,062,mp3061_01,EV_03_82_00,_entry,非TK,,,无候选,,,0620091274,さあ、入りたまえ！,C3113,Function_18,Function_18_1DF6,,loc_1EE7:cond_true;loc_1F35:jump;loc_1EE7:cond_false
少匹配,おいおい、その部屋は……,5,005,mp3061_01,EV_03_82_00,_entry,非TK,,,无候选,,,0050091275,おいおい、その部屋は……,C3113,Function_18,Function_18_1DF6,,loc_1EE7:cond_true;loc_1F35:jump;loc_1EE7:cond_false
少匹配,フン、何のつもりか知らんが行くしかなさそうじゃな。,131,054,mp3061_01,EV_03_82_00,_entry,非TK,,,无候选,,,0540091276,フン、何のつもりか知らんが行くしかなさそうじゃな。,C3113,Function_18,Function_18_1DF6,,loc_1EE7:cond_true;loc_1F35:jump;loc_1EE7:cond_false
少匹配,少佐、よろしいですか！,20850,,mp3061_01,EV_03_83_00,_entry,非TK,,,无候选,,,4190091357,少佐、よろしいですか！,C3116,Function_2,Function_2_12A,,
少匹配,どうやら侵入者が地下牢に来ていた模様です！,20850,,mp3061_01,EV_03_83_00,_entry,非TK,,,无候选,,,4190091358,どうやら侵入者が地下牢に来ていた模様です！,C3116,Function_2,Function_2_12A,,
少匹配,まだ司令部に潜伏している可能性が高そうですが、いかがしますか！？,20850,,mp3061_01,EV_03_83_00,_entry,非TK,,,无候选,,,4190091359,まだ司令部に潜伏している可能性が高そうですが、いかがしますか！？,C3116,Function_2,Function_2_12A,,
少匹配,よろしかったら、またわたくしのお茶に付き合ってくださいね。,119,063,mp4000,TK_ALICIA,Loc_329,TK,Loc_327:cond_false,Loc_328:cond_false;Loc_330:cond_false;Loc_328:jump,多候选,0630121330,0630121330|0630121327,0630121327,よろしかったら、またわたくしのお茶に付き合ってくださいね。,T4205,Function_3,loc_3CC,Function_3_344:cond_true;Function_3_344:cond_false,loc_572:next
少匹配,現在、当アリーナでは武術大会を開催中です。,12039,219,mp4000,TK_USHER,_entry,TK,,Loc_870:jump,无候选,,,2190100891,現在、当アリーナでは武術大会を開催中です。,T4101_2,Function_2,loc_2482,loc_21D7:cond_true,loc_2576:cond_true;loc_2827:jump;loc_2576:cond_false
