RemakeVoiceText,Speaker,SpeakerChar,MyVoiceId,Candidates,MatchType,Source,SpeakerMatch
そして爺さんとティータも同じように追われ続けるはずだ。,5,005,0050091389,0050091389,唯一,script,对应
逃げるついでに、２人まとめて安全な場所まで逃がしてやるよ。,5,005,0050091390,0050091390,唯一,script,对应
アガットさん……,6,007,0070091391,0070091391,唯一,script,对应
なるほど、そう来たか。,131,054,0540091392,0540091392,唯一,script,对应
そうじゃな。わしらに巻き込まれる人間は少なければ少ない方がいい。,131,054,0540091393,0540091393,唯一,script,对应
本当なら、ティータも巻き込みたくはなかったが……,131,054,0540091394,0540091394,唯一,script,对应
人質に取られることを考えると一緒に逃げた方がいいじゃろう。,131,054,0540091395,0540091395,唯一,script,对应
おじいちゃん……,6,007,0070091396,0070091396,唯一,script,对应
ちょ、ちょっと待ってよ！,0,001,0010091397,0010091397,唯一,script,对应
あたしたちだけ安全だなんてそんなの絶対に納得いかない！,0,001,0010091398,0010091398,唯一,script,对应
ヨシュアもそう思うでしょ？,0,001,0010091399,0010091399,唯一,script,对应
いや……ここはアガットさんが正しい。,1,002,0020091400,0020091400,唯一,script,对应
へっ……,0,001,0010091401,0010091401,唯一,script,对应
逃亡・潜伏のセオリーだと一緒に行動する人間が多くなるとそれだけ逃げ隠れがしにくくなる。,1,002,0020091402,0020091402,唯一,script,对应
その意味では、アガットさんだけで博士たちを逃がした方がいいんだ。,1,002,0020091403,0020091403,唯一,script,对应
君の気持ちは分かるけど……ここはアガットさんに従おう。,1,002,0020091404,0020091404,唯一,script,对应
そ、そんな……,0,001,0010091405,0010091405,唯一,script,对应
さすがだな、ヨシュア。よく分かってるじゃないか。,5,005,0050091406,0050091406,唯一,script,对应
エステル。ここは素直に引いてもらうぜ。,5,005,0050091407,0050091407,唯一,script,对应
で、でも……,0,001,0010091408,0010091408,唯一,script,对应
理屈では判るんだけど……,0,001,0010091409,0010091409,唯一,script,对应
エステルお姉ちゃん……,6,007,0070091410,0070091410,唯一,script,对应
ふむ、あくまで納得できない顔をしとるのう。,131,054,0540091411,0540091411,唯一,script,对应
ならば、わしの代わりにある仕事を引き受けてくれんか？,131,054,0540091412,0540091412,唯一,script,对应
え……,0,001,0010091413,0010091413,唯一,script,对应
まず、王都に向かって欲しい。,131,054,0540091414,0540091414,唯一,script,对应
そして、グランセル城にいるアリシア陛下と面会してくれんか。,131,054,0540091415,0540091415,唯一,script,对应
じょ、女王様に面会～！？,0,001,0010091416,0010091416,唯一,script,对应
どういう事でしょうか？,1,002,0020091417,0020091417,唯一,script,对应
例の《黒の導力器》じゃが……,131,054,0540091418,0540091418,唯一,script,对应
あれは元々、リシャール大佐がどこからか入手したものらしい。,131,054,0540091419,0540091419,唯一,script,对应
彼は《黒の導力器》のことを《ゴスペル》と呼んでおったよ。,131,054,0540091420,0540091420,唯一,script,对应
福音……ですか。,1,002,0020091421,0020091421,唯一,script,对应
ケッ……ご大層な名前じゃねえか。,5,005,0050091422,0050091422,唯一,script,对应
どうやら《ゴスペル》は何者かによって情報部から持ち出されたらしい。,131,054,0540091423,0540091423,唯一,script,对应
恐らく、その持ち出した人間が小包でカシウス宛に送ったのじゃろう。,131,054,0540091424,0540091424,唯一,script,对应
じゃが、あの導力停止事件によって所在が情報部に知られてしまった。,131,054,0540091425,0540091425,唯一,script,对应
あの黒装束──特務兵どもが中央工房を襲撃した真の理由はわしでも演算オーブメントでもない。,131,054,0540091426,0540091426,唯一,script,对应
あれを回収するためだったのじゃ。,131,054,0540091427,0540091427,唯一,script,对应
そ、そうだったんだ……,0,001,0010091428,0010091428,唯一,script,对应
なるほど……それで色々納得できました。,1,002,0020091429,0020091429,唯一,script,对应
リシャール大佐は、あれを使って王都で何かをしようとしておる。,131,054,0540091430,0540091430,唯一,script,对应
わしのカンが正しければ……非常にマズイことが起きるはずじゃ。,131,054,0540091431,0540091431,唯一,script,对应
その事を陛下に伝えて欲しくてな。,131,054,0540091432,0540091432,唯一,script,对应
非常にマズイこと……　あの導力停止現象ってやつ？,0,001,0010091433,0010091433,唯一,script,对应
いや……おそらくそれを利用した……,131,054,0540091434,0540091434,唯一,script,对应
……すまん、これ以上はわしの口から言うわけにはいかん。,131,054,0540091435,0540091435,唯一,script,对应
とにかく、あの《ゴスペル》について陛下に直接伝えて欲しいのじゃ。,131,054,0540091436,0540091436,唯一,script,对应
逃亡するわしの代理としてな。,131,054,0540091437,0540091437,唯一,script,对应
はあ……まったくもう。,0,001,0010091438,0010091438,唯一,script,对应
そんな風に言われたら断るに断れないじゃない。,0,001,0010091439,0010091439,唯一,script,对应
僕たちでよければ引き受けさせてもらいます。,1,002,0020091440,0020091440,唯一,script,对应
すまんな、よろしく頼んだぞ。,131,054,0540091441,0540091441,唯一,script,对应
あ、あの……,6,007,0070091442,0070091442,唯一,script,对应
エステルお姉ちゃん。……ヨシュアお兄ちゃん……,6,007,0070091443,0070091443,唯一,script,对应
ティータ……しばらくのお別れだね。,1,002,0020091444,0020091444,唯一,script,对应
ごめんね……付いててあげられなくて。,0,001,0010091445,0010091445,唯一,script,对应
そ、そんなぁ。あやまる事なんてないよう。,6,007,0070091446,0070091446,唯一,script,对应
わたし、お姉ちゃんたちに助けられてばっかりいて……,6,007,0070091447,0070091447,唯一,script,对应
すごく仲良くしてくれて妹みたいに扱ってくれて……,6,007,0070091448,0070091448,唯一,script,对应
……うう……えうっ……,6,007,0070091449,0070091449,唯一,script,对应
ティータ……,0,001,0010091450,0010091450,唯一,script,对应
お、おじいちゃんのこと助けてくれてありがとう……,6,007,0070091451,0070091451,唯一,script,对应
うくっ、それから……仲良くしてくれてありがとう……,6,007,0070091452,0070091452,唯一,script,对应
……２人とも……大好きだよ……,6,007,0070091453,0070091453,唯一,script,对应
うん……あたしも大好きよ……,0,001,0010091454,0010091454,唯一,script,对应
君と一緒にいられて僕たちも嬉しかった……,1,002,0020091455,0020091455,唯一,script,对应
こちらこそありがとう。,1,002,0020091456,0020091456,唯一,script,对应
………………………,5,005,0050091457,0050091457,唯一,script,对应
名残惜しいだろうがそのくらいにしておきな。,5,005,0050091458,0050091458,唯一,script,对应
涙なんざ、また会えた時に取っておきゃいいだろう？,5,005,0050091459,0050091459,唯一,script,对应
グス……もう……デリカシーが無いんだから……,0,001,0010091460,0010091460,唯一,script,对应
でも……あんたともしばらくお別れね。,0,001,0010091461,0010091461,唯一,script,对应
色々あったけど、一緒に仕事してすっごく良い経験になったわ。,0,001,0010091462,0010091462,唯一,script,对应
ありがとね、アガット先輩。,0,001,0010091463,0010091463,唯一,script,对应
ぞわわ……気色悪い呼び方すんじゃねえ！,5,005,0050091464,0050091464,唯一,script,对应
あはは、照れてやんの♪,0,001,,,无候选,,
ったく……さすがはオッサンの娘だぜ。,5,005,0050091466,0050091466,唯一,script,对应
ヨシュア、その跳ねっ返りが暴走しないように気をつけとけよ。,5,005,0050091467,0050091467,唯一,script,对应
武術だけは一人前だがそれ以外はどうも不安だからな。,5,005,0050091468,0050091468,唯一,script,对应
フンだ、よけーなお世話。,0,001,0010091469,0010091469,唯一,script,对应
ええ、任せてください。,1,002,0020091470,0020091470,唯一,script,对应
アガットさんも気をつけて。,1,002,0020091471,0020091471,唯一,script,对应
博士とティータのことどうかよろしくお願いします。,1,002,0020091472,0020091472,唯一,script,对应
おお、任せておきな。,5,005,0050091473,0050091473,唯一,script,对应
それじゃあ……俺たちは先に行くぜ！,5,005,0050091474,0050091474,唯一,script,对应
さらばじゃ！カシウスの子供たちよ！,131,054,0540091475,0540091475,唯一,script,对应
げ、元気でねっ！お姉ちゃん、お兄ちゃん！,6,007,0070091476,0070091476,唯一,script,对应
うん！　ティータたちも！,0,001,0010091477,0010091477,唯一,script,对应
女神の加護を！くれぐれも気を付けて！,1,002,0020091478,0020091478,唯一,script,对应
やあ、あんたたち。,11503,197,1970100192,1970100192,唯一,script,对应
キリカさんから話は聞いてるぜ。さっそく搭乗手続をするかい？,11503,197,1970100193,1970100193,唯一,script,对应
うん、お願いしちゃうわ。,0,001,0010100194,0010100194,唯一,script,对应
それじゃあ、この用紙に名前と連絡先を書いてくれ。,11503,197,1970100195,1970100195,唯一,script,对应
わかりました。,1,002,0020100196,0020100196,唯一,script,对应
エステルたちは定期船の搭乗手続きを行った。,65535,017,,,无候选,,
よし、それじゃあこれがあんたたちの乗船券だ。,11503,197,1970100197,1970100197,唯一,script,对应
